Time,Healthy_Chi,Degenerative_Chi,REN01_Chi,Healthy_q0_Norm,Healthy_q1_Norm,Healthy_q2_Norm,Healthy_q3_Norm,Degenerative_q0_Norm,Degenerative_q1_Norm,Degenerative_q2_Norm,Degenerative_q3_Norm,REN01_q0_Norm,REN01_q1_Norm,REN01_q2_Norm,REN01_q3_Norm
0.0,17.189622249217578,3.7129309867930163,4.9643314995487,40.14689212937603,5.8934727920587076,25.597031473115806,5.756092839216047,11.297746244207099,40.14166797547182,11.116749232949523,15.729525466146315,10.711424146794487,40.431639100576525,11.020037388414288,15.483204829248795
0.4,17.00723626216699,3.813867140821381,4.433742730264074,32.920855828573394,12.544592042758424,29.119530381367678,8.44914427292956,11.274907910115513,38.874044236745725,11.313143664004949,13.430566794517961,5.674948497963308,42.208981494228674,8.923915538416953,8.093626176097164
0.8,16.39770705559953,3.8937709764371857,5.54121291809589,24.669054932582917,17.935763205709534,31.005897558515223,10.352051262841988,11.06464119825309,37.614865928988976,11.409790493966417,11.337305152343784,15.596836220829395,38.854956030018094,6.396785724022121,4.961950421579121
1.2,15.544257309464806,3.9578184380122687,7.909793576047408,16.033350362032106,21.87736938272202,31.350614000025526,11.419228629427412,10.695281333847142,36.37039086132865,11.426273173016954,9.448629676959579,24.82495061304942,30.789923162499676,4.498097081049993,10.210523524458361
1.6,14.586718925086979,4.010410293987474,10.425789476551207,7.6547435197368845,24.428672561491695,30.267570707998196,11.77944308407161,10.196177106820734,35.143065434339256,11.379323206942672,7.766374277296491,30.761337439597806,19.060901866359224,4.631472533719995,15.427355454227708
2.0,13.661211356812306,4.054998208187094,11.748730441601374,3.4606420820677113,25.64997655676709,27.88194050690674,11.603433339625827,9.59502902572304,33.93309357658712,11.282639614822784,6.2997144600848065,32.26318776396553,6.37240169900323,6.021241100517778,18.45239627153789
2.4,12.934566519028419,4.094134704125805,11.092201716760586,9.777976034487885,25.561090767624393,24.342105063925512,11.038528841298849,8.91696969694239,32.73948308353436,11.1471787193808,5.07139785236267,29.112307620037644,10.1833021713227,7.228646697027857,18.760220248954717
2.8000000000000003,12.587946948835802,4.1296157701807505,8.78613604032594,16.522829559181517,24.159196891504376,19.838358217755438,10.178955472721468,8.184528898333335,31.560710776572364,10.981590963990605,4.12501237319085,22.167848820639183,20.911859569231495,7.77614073510911,16.445095219663347
3.2,12.75804186417217,4.1626419190676955,6.126853944877544,22.26591825191563,21.466609774814458,14.6276255346255,9.064475456367372,7.418073046978632,30.395126201878806,10.79266120045946,3.5227915720271192,12.993900492625695,28.246337080654875,7.560233257680213,12.10255902908461
3.6,13.470157062525779,4.193963567322018,4.6025524888018765,26.607478186407498,17.590781735337394,9.089844629191614,7.703165452867029,6.636559993133977,29.241183834205753,10.585696464696957,3.3067289195161678,4.331960588577435,31.289560806776723,6.6142026490765655,6.756446292398971
4.0,14.594201185587359,4.223999377845476,5.089217250199865,29.246112291034684,12.775967286780112,4.148965628904919,6.112325684699495,5.858616242370304,28.09756687765559,10.364846147293857,3.4336073903209927,8.587428993330246,29.984891604132848,5.140057695626176,3.278713717830102
4.4,15.851011838574195,4.252927203503171,7.401829304280183,29.993960219473543,7.431309494960399,4.4147164959671175,4.369663789284257,5.104085476601324,26.96324492981555,10.133357170083363,3.783989342218228,16.43119169190911,24.717737573747414,3.6275157886241383,6.660854315007297
4.8,16.893835863043005,4.280751608006426,10.350252796224668,28.838631380562905,2.383472242317861,8.666612639200563,2.6952708185180483,4.396323183362821,25.837492859093206,9.893773312679471,4.24075566876338,21.952666801954166,16.353632925625174,2.98681204931637,10.675624003386307
5.2,17.444643086589743,4.307352998464999,12.321176976228056,25.96666119125109,3.8903427760419715,12.606650740778287,1.7677426068621378,3.7654592622857956,24.71988805268369,9.648089236615021,4.727571119357232,24.119515400672878,6.609415374920147,3.602246826468542,13.133120608390668
5.6000000000000005,17.397997352563696,4.332523066830513,12.158848089935516,21.724083240353554,8.19704597319577,15.600072360563763,2.3901913344557664,3.251846158763486,23.610296444584606,9.397868998622926,5.2024743588547775,22.653260024582096,5.96200418858149,4.534724302100176,13.588156479064331
6.0,16.825897014703262,4.3559904415304445,9.91396454811233,16.538976361041758,11.738821375657428,17.489329198213255,3.5177871485487966,2.905054385903922,22.508853372622585,9.144337340933033,5.643852109431608,18.021332585997666,14.283178330888338,5.140902004281293,12.070488029766198
6.4,15.915602356793098,4.377439610034078,6.8968182157496525,10.857590164355086,14.291487977401175,18.250959894843955,4.478309823834787,2.7681188331365227,21.41594255888445,8.888450431634093,6.041077837190838,11.281606365069097,20.40665392447451,5.216886201614718,8.978021559301887
6.8,14.907796095959837,4.396525441091132,4.889503705588488,5.190134209218414,15.813339874018927,17.93388366169756,5.1358556560677835,2.8473546579920948,20.332174813510417,8.630951261420874,6.389426405745483,4.196820378120586,23.239332787998716,4.739920826595372,5.041765664513163
7.2,14.055012368854161,4.412885046255108,5.103507582044904,2.32179141970509,16.318965381325686,16.63530234687259,5.479406503410419,3.1015805411962485,19.258367059048965,8.372413666798447,6.687413578773663,5.602645042169455,22.613008551361283,3.8244194905547975,2.3414191056554348
7.6000000000000005,13.5832462149462,4.426148260527928,7.5009195295862865,6.5994156448299774,15.851071335281613,14.491329000663189,5.530692758007453,3.469027692950046,18.19552171769662,8.113277948574247,6.9353833620797385,11.72547128010747,18.828216918216366,2.763664299930791,4.854707929468171
8.0,13.646595943329936,4.43594766325208,10.79282897040801,11.015025192311171,14.479336806282523,11.675745447780654,5.316576128804437,3.8961299834129917,17.144806237275088,7.8538802625972535,7.134734262283312,16.160237779210956,12.607409500967805,2.1294209718185444,7.86007332570923
8.4,14.283484280312504,4.441928773871778,13.127509882478407,14.589684657591524,12.31221224665909,8.405463051451722,4.862403976661319,4.345802991780788,16.1075324498953,7.5944773434472035,7.287480666961731,18.03034162419563,5.262762885900264,2.3994434818077353,9.68194908049911
8.8,15.390078166560334,4.443760818870539,13.130676009353634,17.0844576721593,9.510064542549568,4.975273311341878,4.197021547264645,4.794368741072894,15.08513549223881,7.3352676486786965,7.395995785983515,17.12536237298459,4.232190497208649,3.0654041752697347,9.999761397290765
9.200000000000001,16.72731395523718,4.441148258520314,10.770488386362107,18.37317206405803,6.2915630136155105,2.171327330253575,3.363827207817343,5.226926660595619,14.079152123959455,7.076409653483607,7.462856230699333,13.767695039951603,10.51692263012026,3.56521943814132,8.844302165847152
9.6,17.975397420413227,4.433843074074599,7.456472350548531,18.424994162988927,2.9548177189405127,3.1458344526194195,2.435282195108702,5.634015381499348,13.091198431999542,6.818037760677364,7.490745221107579,8.716412032953293,15.218696428860717,3.6905645202374546,6.513815534942866
10.0,18.829884342952226,4.421657642845867,5.202256398545932,17.308268835231843,1.1511635631055444,5.8102338285917305,1.5474634867920027,6.009571239522482,12.12294708565279,6.560276100804675,7.482390508707643,3.2795899732303417,17.408919614450475,3.404047265137571,3.5601743572269733
10.4,19.099874898781454,4.404477870736159,5.4224959149959275,15.18135045939896,3.771605508839474,8.14037975735813,1.0505528894867457,6.349727432724637,11.176104501084117,6.303250367626453,7.4405233221244425,4.160925516084634,16.923680872624317,2.7810456121455913,1.696614324327275
10.8,18.76051081821975,4.382276114105573,8.097261714606525,12.268939066263318,6.296101816685908,9.845289234279372,1.3520667327836209,6.652102657991002,10.25238848554168,6.047097753700563,7.367850294758204,8.82698935278045,14.007073383932331,2.0226500697643752,3.7506783407059574
11.200000000000001,17.946022339697503,4.355123313253916,11.755918465246642,8.834119653078451,8.254011703765173,10.837490819687233,1.9672278766672662,6.915368208980588,9.353507174890993,5.791975009463549,7.26703355818801,12.172335948732012,9.254451200450822,1.5269805548869926,5.970022589729482
11.6,16.904549665939825,4.323199687479448,14.29984449848816,5.1672216595622915,9.55460895360958,11.103881882477149,2.5209713348729426,7.138974542634182,8.481140389657217,5.538064638655381,7.14067607685818,13.543233364768437,3.7116039954916196,1.6869767928510206,7.26027122446262
12.0,15.937426309867314,4.286803315274787,14.22004964629791,1.7887777967753244,10.172296686714672,10.681120703530851,2.9158714007714215,7.322970785867191,7.636924991196402,5.28557925545051,6.9913104365910845,12.809790707365792,3.361578577323371,2.1767904871385335,7.41176170913464
12.4,15.332060268970208,4.246355948708206,11.54655939909913,2.6458439950759636,10.122078024988808,9.644546317982462,3.1268513454710947,7.467879560133827,6.822446577414377,5.034764157275478,6.82138999587193,10.227925934689319,8.101678163704022,2.5586953668565036,6.4664569132663425
12.8,15.295231923078658,4.202405490015783,7.8999803095207675,5.621512196415908,9.451708084909624,8.101251263834937,3.15266627390897,7.574605468339641,6.039241240744787,4.785898205655662,6.633281740465735,6.370672069420406,11.571513909478773,2.6634362435605863,4.660472181769447
13.200000000000001,15.899476911159867,4.155624686942179,5.530373213277174,8.170847435778834,8.23927198826243,6.1858194416324,3.0035630469955468,7.644364560538187,5.288813818375842,4.539293149920553,6.4292604500583,2.2734518019363485,13.113128004471118,2.4600197129261763,2.4250926694511676
13.6,17.056551893254657,4.106805771648234,5.962108324509119,10.059993742137147,6.592135327916097,4.063083160028479,2.6982739586660096,7.678627250318787,4.5726846843499045,4.295291570467972,6.211503950427381,3.3311884031339454,12.611686674202936,2.0052723994818105,1.2798038552713862
14.0,18.52855102611211,4.056850961267013,9.067709599107536,11.193598906112417,4.644535344792027,1.992853453096278,2.264680122903482,7.679070183711359,3.8924895161722937,4.0542636558483895,5.982089323059366,6.847354343059358,10.27765412983574,1.4483361038826263,2.980953440931453
14.4,19.981839115286114,4.0067589384235145,13.10835211039372,11.541338447840612,2.5577839498731363,1.278962122848075,1.7423569976001503,7.6475343774689195,3.2501856604403754,3.816603058675934,5.74298999956805,9.283476658406633,6.598144291862747,1.0876827026330098,4.5999436343930205
14.8,21.076368072469034,3.95760761849271,15.733111559330185,11.131123881328142,0.6851787368146739,2.816679651444752,1.1900720193994168,7.585988044456997,2.6484931419262043,3.5827220980891714,5.496073696146775,10.197111215972935,2.424654052088076,1.2215893689040134,5.484252631165402
15.200000000000001,21.563474920144063,3.9105336703046154,15.374291173728814,10.043317996624754,1.7197914922642374,4.412058042003915,0.7255714992562132,7.49649319311622,2.091905441268735,3.3530465913100693,5.243101154028647,9.523177992506671,2.8293675582281783,1.5937584232967836,5.50524521386651
15.6,21.356067284898714,3.866709376070692,12.238987998857775,8.40061264475233,3.4011041024906064,5.665638536155992,0.6413338636195854,7.381175489819592,1.5892311988300463,3.1280106053133045,4.985725652773924,7.476394632799228,6.38141973632729,1.8763060026261744,4.712679674076415
16.0,20.548902252172674,3.827317488188702,8.24402079937372,6.355301378358007,4.770966534490156,6.487285616306466,0.9590766368223281,7.242197106107311,1.1605371111802403,2.908051424709421,4.725493259220243,4.502014915113602,8.880546110520484,1.946525519396118,3.297415378768038
16.4,19.39007706693822,3.793524765534523,5.87450500530161,4.079630473211148,5.741851936775954,6.848711085128753,1.3326356787116238,7.081732398637925,0.8546552085425834,2.6936050382865897,4.463843769678227,1.4677768866943999,9.895500495018682,1.785180646696169,1.6043753900704418
16.8,18.217509176757822,3.7664548560873334,6.678647778556587,1.7940564311006262,6.280213146745904,6.7587938780516,1.6341861715689847,6.901946327735622,0.7584101657570662,2.4851024608994616,4.202112298919801,2.7673477179074646,9.36255299044922,1.438773572862693,1.0246123453355709
17.2,17.375764948849714,3.7471611469119686,10.310857426266558,1.0169767932912308,6.38436537061956,6.255670001111465,1.828128874794652,6.7049755367783925,0.8878943983866395,2.282967239024449,3.941531468450408,5.385664241863545,7.467194910954645,1.0231318677212922,2.3966116468387932
17.6,17.130042641237058,3.7366001396277078,14.699852272849709,2.87637137335382,6.0789786668134775,5.401315197932013,1.9043449296181572,6.492912006992571,1.134030575290817,2.0876145511165034,3.683234149828204,7.1170500019612,4.605390013153333,0.7726962782476295,3.563618202585054
18.0,17.596900073339018,3.735605842628241,17.26181811090719,4.603945735839043,5.41155145458853,4.276930628845216,1.864570322085764,6.267789182454421,1.4118152847430654,1.8994524285930088,3.4282567276655467,7.67698880682546,1.49042899483841,0.9029957972640577,4.151908411373552
18.400000000000002,18.70956066348101,3.7448656117462154,16.457371157887394,5.938868473491211,4.449080008447451,2.980380233863621,1.7185931929473484,6.031570436260331,1.686382615091918,1.7188858216813045,3.177542863033008,7.044851973776082,2.435797316396072,1.1893248917371515,4.086918432532288
18.8,20.228452135752356,3.764897826806452,12.769761677133447,6.807530216719824,3.27426090143152,1.6389164586059013,1.4829596774200877,5.786139726095875,1.944394296748805,1.5463245660777465,2.931947763827502,5.403093150144197,5.0692632585320965,1.3934953571928717,3.4209555097011433
19.2,21.798041073496844,3.796031766663205,8.461878007409661,7.182502231936234,1.9823963462879324,0.6717301331225989,1.180720692466436,5.533294268933304,2.180506986679354,1.382196847473125,2.6922430086756823,3.102637670635575,6.836587752228277,1.4325469838582814,2.3091019399824826
19.6,23.039004925290133,3.8383900399473685,6.219548950480391,7.073003766217382,0.7047320276634281,1.372489478679274,0.8430162553879242,5.274739051949246,2.392635870348956,1.226970621062637,2.4591220330218695,0.9232457570116139,7.462847267478816,1.297577862407056,1.0329992775282975
20.0,23.651212160581807,3.891873939427489,7.5163711949456635,6.520675916284751,0.7337372672445478,2.420479429948918,0.5209204119035253,5.012082990560361,2.580192357643811,1.0811867511898503,2.2332064845660584,2.328768202315908,6.9235213256880455,1.0278910565404153,0.8611775154743972
20.400000000000002,23.49586199747217,3.956152108520537,11.693395506591296,5.594169534214414,1.8213586027244173,3.2881336255991767,0.3519818163587339,4.746836544604683,2.743350354134744,0.945509434878488,2.0150538167690186,4.254909021605742,5.381304129343433,0.7159062844021269,1.9314962698403584
20.8,22.63201979611375,4.030652931336031,16.32048886804356,4.38244658248599,2.747523567863099,3.8965887975618143,0.4889660371197032,4.4804106096146565,2.8827060472753083,0.820801287035403,1.8051667641336773,5.461416534450843,3.155963944499444,0.5509844697190565,2.7630517198042583
21.2,21.299507377229634,4.1145610743340555,18.642287483738265,2.988487163920278,3.4350558872262016,4.218530280778374,0.7275624286634327,4.214116511116274,2.9991043708384795,0.7082298580564881,1.6040058298146915,5.770055472954299,0.8771946142925988,0.6785336907310063,3.1419511158758238
21.6,19.8556291485728,4.206818610125423,17.255136045043475,1.5320127166139899,3.8545350737061606,4.252275539798234,0.9377800706309531,3.9491669452470575,3.093542703745284,0.6094008579041215,1.4120068137034625,5.187603549467933,2.100258079197893,0.8980072837105948,3.0280852644517178
22.0,18.682723351386382,4.306131135012479,12.999829348226484,0.4396866317373521,3.998476570431406,4.016158268261824,1.0857507323894238,3.686677728215066,3.16711326680279,0.5264682546928386,1.2296071350357356,3.8684638605368624,4.031586339812015,1.0422144769138186,2.4722358373767896
22.400000000000002,18.089126552064098,4.41097924588534,8.485778004270154,1.4353175918268084,3.8777376489458235,3.5450162899073505,1.1607462750498896,3.4276702401248436,3.2209662968018318,0.4620549481986919,1.0572881690689069,2.091054694578187,5.261593978816535,1.0577628875767284,1.600263915422875
22.8,18.228354757244794,4.519635665103347,6.51274759717182,2.578784245391036,3.51907261473017,2.8869002196292763,1.161365533061752,3.1730744760412377,3.256285097797229,0.418654951210274,0.8956480821659004,0.6185439047742312,5.617067024724211,0.9429444304679077,0.6481899795606242
23.2,19.05768341157416,4.630188191899078,8.359417972421532,3.494542048675219,2.962482056397968,2.1003192120214593,1.0922393976098883,2.92373265049209,3.274268287535188,0.3973142881546177,0.7455354582948128,1.958705765874838,5.099474820083736,0.731151896343119,0.7406173609176375
23.6,20.347660885567475,4.740568515388316,12.983532934994432,4.125736056119423,2.258204080587697,1.2558890780856677,0.9627431350576429,2.68040334436726,3.2761166458722526,0.3963000995674556,0.608308930213472,3.359987137982412,3.8493947593954823,0.4973908334748979,1.5532644232371722
